road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,volume_at_p,resource_balance,notes
76,710,584,0600_1100,1435.770,7.711,36.643,1.436,,,period-based
76,710,712,0600_1100,2250.565,3.004,57.279,0.750,,,period-based
76,710,806,0600_1100,1314.441,2.900,59.320,0.526,,,period-based
76,711,165,0600_1100,244.890,0.863,60.000,0.005,,,period-based
76,711,709,0600_1100,210.377,4.651,59.982,0.210,,,period-based
76,711,713,0600_1100,1188.700,3.964,46.172,1.189,,,period-based
76,711,807,0600_1100,904.367,2.753,59.846,0.362,,,period-based
76,712,166,0600_1100,3517.319,0.863,60.000,0.071,,,period-based
76,712,393,0600_1100,2780.738,2.871,56.616,0.794,,,period-based
76,712,584,0600_1100,1925.285,5.313,53.153,0.963,,,period-based
76,712,710,0600_1100,784.490,2.870,59.958,0.261,,,period-based
76,712,713,0600_1100,501.998,3.080,59.434,0.502,,,period-based
76,713,167,0600_1100,1205.570,0.863,60.000,0.024,,,period-based
76,713,392,0600_1100,508.282,1.692,59.405,0.508,,,period-based
76,713,709,0600_1100,261.846,4.592,59.999,0.105,,,period-based
76,713,711,0600_1100,638.807,3.127,58.538,0.639,,,period-based
76,713,712,0600_1100,817.418,3.255,56.234,0.817,,,period-based
76,713,716,0600_1100,1795.501,3.662,54.673,0.898,,,period-based
76,714,168,0600_1100,166.320,0.863,60.000,0.003,,,period-based
76,714,708,0600_1100,51.221,5.816,60.000,0.013,,,period-based
76,714,715,0600_1100,335.109,5.673,60.000,0.074,,,period-based
76,714,720,0600_1100,55.173,5.795,60.000,0.016,,,period-based
76,714,913,0600_1100,165.128,11.385,60.000,0.047,,,period-based
76,715,169,0600_1100,224.320,0.863,60.000,0.005,,,period-based
76,715,391,0600_1100,219.392,4.716,60.000,0.073,,,period-based
76,715,714,0600_1100,160.731,5.673,60.000,0.036,,,period-based
76,715,717,0600_1100,520.920,4.501,59.983,0.208,,,period-based
76,715,719,0600_1100,146.798,4.517,59.999,0.098,,,period-based
76,715,721,0600_1100,451.414,5.674,59.990,0.181,,,period-based
76,716,170,0600_1100,5208.632,0.863,59.999,0.105,,,period-based
76,716,393,0600_1100,4058.236,0.779,47.202,1.159,,,period-based
76,716,601,0600_1100,2202.422,3.056,57.495,0.734,,,period-based
76,716,713,0600_1100,902.523,3.358,59.629,0.451,,,period-based
76,716,717,0600_1100,824.069,2.870,59.984,0.206,,,period-based
76,716,718,0600_1100,2380.968,2.629,59.880,0.340,,,period-based
76,717,171,0600_1100,762.830,0.863,60.000,0.015,,,period-based
76,717,392,0600_1100,359.983,1.609,59.849,0.360,,,period-based
76,717,715,0600_1100,171.912,4.500,60.000,0.069,,,period-based
76,717,716,0600_1100,1627.476,2.881,59.754,0.407,,,period-based
76,717,719,0600_1100,964.298,2.565,58.501,0.643,,,period-based
76,718,172,0600_1100,2923.350,0.863,60.000,0.059,,,period-based
76,718,603,0600_1100,931.399,3.329,53.914,0.931,,,period-based
76,718,716,0600_1100,2324.641,2.628,59.891,0.332,,,period-based
76,718,719,0600_1100,494.116,2.831,59.468,0.494,,,period-based
76,718,722,0600_1100,1672.928,3.147,58.248,0.669,,,period-based
76,719,173,0600_1100,422.230,0.863,60.000,0.009,,,period-based
76,719,715,0600_1100,46.615,4.516,60.000,0.031,,,period-based
76,719,717,0600_1100,936.167,2.558,58.665,0.624,,,period-based
76,719,718,0600_1100,648.157,2.880,58.453,0.648,,,period-based
76,719,723,0600_1100,1136.059,3.036,59.077,0.568,,,period-based
76,720,174,0600_1100,204.970,0.863,60.000,0.004,,,period-based
76,720,714,0600_1100,30.328,5.795,60.000,0.009,,,period-based
76,720,721,0600_1100,592.239,5.614,59.996,0.148,,,period-based
76,720,726,0600_1100,113.161,5.917,60.000,0.038,,,period-based
76,720,913,0600_1100,275.535,7.755,59.999,0.092,,,period-based
76,721,175,0600_1100,522.820,0.863,60.000,0.011,,,period-based
76,721,715,0600_1100,330.802,5.673,59.997,0.132,,,period-based
76,721,720,0600_1100,250.715,5.613,60.000,0.063,,,period-based
76,721,723,0600_1100,503.513,4.596,59.427,0.504,,,period-based
76,721,725,0600_1100,927.265,4.726,59.830,0.371,,,period-based
76,721,727,0600_1100,528.974,5.857,59.991,0.176,,,period-based
76,722,176,0600_1100,484.100,0.863,60.000,0.010,,,period-based
76,722,672,0600_1100,1006.036,3.311,52.009,1.006,,,period-based
76,722,718,0600_1100,1579.865,3.129,58.598,0.632,,,period-based
76,722,723,0600_1100,151.166,2.990,60.000,0.076,,,period-based
76,722,724,0600_1100,1223.064,3.833,44.922,1.223,,,period-based
76,723,177,0600_1100,218.140,0.863,60.000,0.004,,,period-based
76,723,719,0600_1100,978.905,3.015,59.488,0.489,,,period-based
76,723,721,0600_1100,243.825,4.555,59.968,0.244,,,period-based
76,723,722,0600_1100,307.505,2.990,59.995,0.154,,,period-based
76,723,725,0600_1100,1122.794,3.158,59.119,0.561,,,period-based
76,724,178,0600_1100,3374.671,0.863,60.000,0.068,,,period-based
76,724,674,0600_1100,1654.287,3.134,56.064,0.827,,,period-based
76,724,722,0600_1100,989.342,3.282,52.461,0.989,,,period-based
76,724,725,0600_1100,858.606,2.815,59.940,0.286,,,period-based
76,724,728,0600_1100,1388.353,2.993,59.919,0.309,,,period-based
76,725,179,0600_1100,1894.041,0.863,60.000,0.038,,,period-based
76,725,721,0600_1100,213.688,4.712,60.000,0.085,,,period-based
76,725,723,0600_1100,659.701,3.117,59.894,0.330,,,period-based
76,725,724,0600_1100,1599.146,2.846,59.282,0.533,,,period-based
76,725,729,0600_1100,1707.461,2.937,59.814,0.379,,,period-based
76,726,180,0600_1100,202.880,0.863,60.000,0.004,,,period-based
76,726,416,0600_1100,298.596,2.045,59.996,0.149,,,period-based
76,726,720,0600_1100,69.249,5.917,60.000,0.023,,,period-based
76,726,727,0600_1100,587.717,5.737,59.996,0.147,,,period-based
76,726,913,0600_1100,239.038,7.533,60.000,0.060,,,period-based
76,727,181,0600_1100,557.190,0.863,60.000,0.011,,,period-based
76,727,415,0600_1100,461.762,4.245,59.997,0.132,,,period-based
76,727,721,0600_1100,324.233,5.856,59.999,0.108,,,period-based
76,727,726,0600_1100,242.526,5.737,60.000,0.061,,,period-based
76,727,729,0600_1100,688.405,4.651,58.045,0.688,,,period-based
76,727,731,0600_1100,560.849,4.524,59.944,0.280,,,period-based
76,728,182,0600_1100,2480.958,0.863,60.000,0.050,,,period-based
76,728,684,0600_1100,2457.753,3.035,57.889,0.702,,,period-based
76,728,724,0600_1100,1573.179,2.996,59.866,0.350,,,period-based
76,728,729,0600_1100,988.080,2.809,59.986,0.198,,,period-based
76,728,730,0600_1100,1661.544,2.951,59.546,0.475,,,period-based
76,729,183,0600_1100,947.080,0.863,60.000,0.019,,,period-based
76,729,725,0600_1100,1409.501,2.932,59.913,0.313,,,period-based
76,729,727,0600_1100,313.360,4.506,59.913,0.313,,,period-based
76,729,728,0600_1100,1922.922,2.818,59.804,0.385,,,period-based
76,729,731,0600_1100,1302.917,2.874,59.899,0.326,,,period-based
76,730,184,0600_1100,1285.910,0.863,60.000,0.026,,,period-based
76,730,413,0600_1100,1839.454,3.192,59.600,0.460,,,period-based
76,730,686,0600_1100,1002.401,3.372,52.108,1.002,,,period-based
76,730,728,0600_1100,1722.182,2.954,59.477,0.492,,,period-based
76,730,731,0600_1100,163.532,2.990,60.000,0.055,,,period-based
76,731,185,0600_1100,826.720,0.863,60.000,0.017,,,period-based
76,731,414,0600_1100,1756.769,3.231,59.434,0.502,,,period-based
76,731,727,0600_1100,209.104,4.520,59.999,0.105,,,period-based
76,731,729,0600_1100,1311.015,2.875,59.896,0.328,,,period-based
76,731,730,0600_1100,382.212,2.990,59.998,0.127,,,period-based
76,732,186,0600_1100,352.860,0.863,60.000,0.007,,,period-based
76,732,416,0600_1100,55.530,3.951,60.000,0.028,,,period-based
76,732,417,0600_1100,133.090,8.197,60.000,0.038,,,period-based
76,732,733,0600_1100,228.440,5.798,60.000,0.076,,,period-based
76,732,864,0600_1100,79.610,6.222,60.000,0.020,,,period-based
76,733,187,0600_1100,672.460,0.863,60.000,0.014,,,period-based
76,733,415,0600_1100,903.593,1.758,59.960,0.258,,,period-based
76,733,732,0600_1100,112.460,5.798,60.000,0.037,,,period-based
76,733,735,0600_1100,735.472,4.697,57.477,0.735,,,period-based
76,733,737,0600_1100,1492.766,4.791,58.877,0.597,,,period-based
76,733,865,0600_1100,495.089,5.859,59.999,0.099,,,period-based
76,734,188,0600_1100,3358.481,0.863,60.000,0.068,,,period-based
76,734,413,0600_1100,3151.762,0.658,56.721,0.788,,,period-based
76,734,696,0600_1100,1465.546,3.193,52.785,0.977,,,period-based
76,734,735,0600_1100,1623.336,2.814,59.848,0.361,,,period-based
76,734,736,0600_1100,2791.315,2.971,59.138,0.558,,,period-based
76,735,189,0600_1100,3444.781,0.863,60.000,0.070,,,period-based
76,735,414,0600_1100,2078.756,0.649,58.901,0.594,,,period-based
76,735,733,0600_1100,294.579,4.505,59.932,0.295,,,period-based
76,735,734,0600_1100,2042.696,2.825,59.620,0.454,,,period-based
76,735,737,0600_1100,1193.610,3.061,59.775,0.398,,,period-based
76,736,190,0600_1100,3635.991,0.863,60.000,0.073,,,period-based
76,736,698,0600_1100,3472.845,3.020,56.969,0.772,,,period-based
76,736,734,0600_1100,3433.168,3.026,58.064,0.687,,,period-based
76,736,737,0600_1100,2515.701,2.821,59.799,0.387,,,period-based
76,736,866,0600_1100,851.773,4.712,59.968,0.243,,,period-based
76,737,191,0600_1100,4862.566,0.863,59.999,0.098,,,period-based
76,737,733,0600_1100,847.690,4.711,59.881,0.339,,,period-based
76,737,735,0600_1100,1263.002,3.064,59.719,0.421,,,period-based
76,737,736,0600_1100,2429.215,2.820,59.825,0.374,,,period-based
76,737,866,0600_1100,1417.490,4.745,57.812,0.709,,,period-based
76,738,192,0600_1100,555.760,0.863,60.000,0.011,,,period-based
76,738,740,0600_1100,470.317,3.498,59.563,0.470,,,period-based
76,738,742,0600_1100,531.779,3.856,59.955,0.266,,,period-based
76,738,746,0600_1100,781.117,5.862,59.345,0.521,,,period-based
76,738,784,0600_1100,735.970,2.892,59.483,0.491,,,period-based
76,738,920,0600_1100,93.912,5.816,60.000,0.063,,,period-based
76,739,193,0600_1100,73.060,0.863,60.000,0.001,,,period-based
76,739,419,0600_1100,626.782,3.428,59.727,0.418,,,period-based
76,739,740,0600_1100,733.594,3.061,59.838,0.367,,,period-based
76,739,741,0600_1100,506.122,2.686,59.963,0.253,,,period-based
76,739,921,0600_1100,441.416,4.603,59.979,0.221,,,period-based
76,740,194,0600_1100,1210.770,0.863,60.000,0.024,,,period-based
76,740,738,0600_1100,388.519,3.484,59.796,0.389,,,period-based
76,740,739,0600_1100,1015.685,3.083,59.407,0.508,,,period-based
76,740,742,0600_1100,843.145,2.674,59.115,0.562,,,period-based
76,740,920,0600_1100,216.049,4.848,59.999,0.108,,,period-based
76,741,195,0600_1100,414.070,0.863,60.000,0.008,,,period-based
76,741,739,0600_1100,84.684,2.685,60.000,0.042,,,period-based
76,741,742,0600_1100,402.415,3.048,56.447,0.805,,,period-based
76,741,743,0600_1100,324.426,4.735,59.900,0.324,,,period-based
76,741,747,0600_1100,1229.939,3.077,59.477,0.492,,,period-based
76,742,196,0600_1100,603.430,0.863,60.000,0.012,,,period-based
76,742,738,0600_1100,198.939,3.853,59.999,0.099,,,period-based
76,742,740,0600_1100,449.127,2.637,59.928,0.299,,,period-based
76,742,741,0600_1100,471.397,3.207,53.643,0.943,,,period-based
76,742,748,0600_1100,1596.938,3.066,58.538,0.639,,,period-based
76,743,197,0600_1100,517.340,0.863,60.000,0.010,,,period-based
76,743,419,0600_1100,229.478,1.628,59.995,0.153,,,period-based
76,743,741,0600_1100,330.864,4.736,59.892,0.331,,,period-based
76,743,744,0600_1100,248.001,5.386,59.999,0.099,,,period-based
76,743,745,0600_1100,266.306,5.388,59.997,0.133,,,period-based
76,743,751,0600_1100,1593.413,4.900,59.292,0.531,,,period-based
76,743,752,0600_1100,1037.952,4.849,58.005,0.692,,,period-based
76,743,921,0600_1100,233.446,6.674,59.999,0.093,,,period-based
76,743,922,0600_1100,659.462,6.679,58.345,0.659,,,period-based
76,744,198,0600_1100,1574.520,0.863,60.000,0.032,,,period-based
76,744,743,0600_1100,388.847,5.386,59.995,0.156,,,period-based
76,744,745,0600_1100,3073.079,2.712,59.387,0.512,,,period-based
76,744,922,0600_1100,1700.882,6.265,48.078,1.134,,,period-based
76,745,199,0600_1100,1844.750,0.863,60.000,0.037,,,period-based
76,745,743,0600_1100,393.773,5.389,59.986,0.197,,,period-based
76,745,744,0600_1100,1582.833,2.687,59.956,0.264,,,period-based
76,745,755,0600_1100,4380.959,3.561,49.349,1.095,,,period-based
76,746,200,0600_1100,1625.290,0.863,60.000,0.033,,,period-based
76,746,738,0600_1100,137.799,5.798,59.999,0.092,,,period-based
76,746,748,0600_1100,959.648,3.505,59.527,0.480,,,period-based
76,746,750,0600_1100,1250.231,3.684,58.656,0.625,,,period-based
76,746,757,0600_1100,2201.143,6.000,59.186,0.550,,,period-based
76,746,792,0600_1100,1026.537,3.558,51.433,1.027,,,period-based
76,747,201,0600_1100,718.570,0.863,60.000,0.015,,,period-based
76,747,741,0600_1100,248.251,3.051,59.999,0.099,,,period-based
76,747,748,0600_1100,820.367,3.053,59.950,0.273,,,period-based
76,747,749,0600_1100,1396.327,2.906,57.935,0.698,,,period-based
76,747,752,0600_1100,1662.789,3.077,58.289,0.665,,,period-based
76,748,202,0600_1100,926.180,0.863,60.000,0.019,,,period-based
76,748,742,0600_1100,815.884,2.997,59.898,0.326,,,period-based
76,748,746,0600_1100,1339.389,3.582,58.243,0.670,,,period-based
76,748,747,0600_1100,1635.153,3.090,59.216,0.545,,,period-based
76,748,750,0600_1100,612.248,2.867,59.997,0.136,,,period-based
76,749,203,0600_1100,1205.599,0.863,60.000,0.024,,,period-based
76,749,747,0600_1100,266.838,2.806,59.997,0.133,,,period-based
76,749,750,0600_1100,659.557,3.056,59.894,0.330,,,period-based
76,749,754,0600_1100,1656.986,2.889,59.551,0.473,,,period-based
76,749,758,0600_1100,2678.771,3.275,54.777,0.893,,,period-based
76,750,204,0600_1100,1150.860,0.863,60.000,0.023,,,period-based
76,750,746,0600_1100,754.730,3.612,59.818,0.377,,,period-based
76,750,748,0600_1100,288.371,2.867,60.000,0.064,,,period-based
76,750,749,0600_1100,1724.452,3.304,55.407,0.862,,,period-based
76,750,759,0600_1100,1173.128,3.761,46.725,1.173,,,period-based
76,751,205,0600_1100,2325.470,0.863,60.000,0.047,,,period-based
76,751,420,0600_1100,316.403,2.501,59.999,0.105,,,period-based
76,751,743,0600_1100,441.041,4.842,59.996,0.147,,,period-based
76,751,753,0600_1100,3173.563,2.758,59.778,0.397,,,period-based
76,751,755,0600_1100,790.717,3.667,59.957,0.264,,,period-based
76,752,206,0600_1100,362.050,0.863,60.000,0.007,,,period-based
76,752,420,0600_1100,2399.250,0.962,56.531,0.800,,,period-based
76,752,743,0600_1100,368.937,4.690,59.967,0.246,,,period-based
76,752,747,0600_1100,595.105,2.990,59.971,0.238,,,period-based
76,752,754,0600_1100,1135.181,2.852,59.080,0.568,,,period-based
76,753,207,0600_1100,2413.041,0.863,60.000,0.049,,,period-based
76,753,421,0600_1100,1478.500,1.540,57.427,0.739,,,period-based
76,753,751,0600_1100,1133.663,2.748,59.996,0.142,,,period-based
76,753,756,0600_1100,3046.049,3.398,58.168,0.677,,,period-based
76,753,762,0600_1100,3921.771,3.697,48.526,1.121,,,period-based
76,754,208,0600_1100,734.230,0.863,60.000,0.015,,,period-based
76,754,421,0600_1100,1915.257,2.067,53.279,0.958,,,period-based
76,754,749,0600_1100,1438.705,2.879,59.744,0.411,,,period-based
76,754,752,0600_1100,582.673,2.812,59.935,0.291,,,period-based
76,754,763,0600_1100,1175.303,4.002,46.649,1.175,,,period-based
76,755,209,0600_1100,3175.811,0.863,60.000,0.064,,,period-based
76,755,745,0600_1100,1870.340,2.950,59.573,0.468,,,period-based
76,755,751,0600_1100,1511.965,3.700,59.425,0.504,,,period-based
76,755,756,0600_1100,5483.041,2.968,58.785,0.609,,,period-based
76,756,210,0600_1100,6372.971,0.863,59.998,0.129,,,period-based
76,756,753,0600_1100,3465.581,3.468,56.993,0.770,,,period-based
76,756,755,0600_1100,2407.872,2.910,59.954,0.268,,,period-based
76,756,766,0600_1100,5287.330,3.274,56.302,0.813,,,period-based
76,757,211,0600_1100,1711.120,0.863,60.000,0.035,,,period-based
76,757,746,0600_1100,498.256,5.918,59.998,0.125,,,period-based
76,757,759,0600_1100,669.463,3.715,59.645,0.446,,,period-based
76,757,761,0600_1100,2521.572,4.021,55.821,0.841,,,period-based
76,757,768,0600_1100,1488.798,6.126,57.358,0.744,,,period-based
76,757,800,0600_1100,1363.744,2.949,59.618,0.455,,,period-based
76,758,212,0600_1100,447.060,0.863,60.000,0.009,,,period-based
76,758,749,0600_1100,363.475,2.990,59.998,0.121,,,period-based
76,758,759,0600_1100,531.370,3.488,50.364,1.063,,,period-based
76,758,760,0600_1100,1493.487,3.256,57.326,0.747,,,period-based
76,758,763,0600_1100,1569.984,2.994,59.940,0.285,,,period-based
76,759,213,0600_1100,77.190,0.863,60.000,0.002,,,period-based
76,759,750,0600_1100,595.346,2.984,58.890,0.595,,,period-based
76,759,757,0600_1100,796.658,3.737,59.292,0.531,,,period-based
76,759,758,0600_1100,511.923,3.411,51.510,1.024,,,period-based
76,759,761,0600_1100,775.436,2.938,59.797,0.388,,,period-based
76,760,214,0600_1100,814.889,0.863,60.000,0.016,,,period-based
76,760,758,0600_1100,170.746,3.111,60.000,0.085,,,period-based
76,760,761,0600_1100,628.751,2.935,59.964,0.252,,,period-based
76,760,765,0600_1100,3486.724,2.981,58.991,0.581,,,period-based
76,760,769,0600_1100,1306.985,4.035,41.733,1.307,,,period-based
76,761,215,0600_1100,97.780,0.863,60.000,0.002,,,period-based
76,761,757,0600_1100,426.426,3.741,59.996,0.142,,,period-based
76,761,759,0600_1100,256.072,2.928,59.998,0.128,,,period-based
76,761,760,0600_1100,1920.946,3.087,57.019,0.768,,,period-based
76,761,770,0600_1100,1861.242,3.969,44.261,1.241,,,period-based
76,762,216,0600_1100,2824.140,0.863,60.000,0.057,,,period-based
76,762,422,0600_1100,1586.582,1.190,30.762,1.587,,,period-based
76,762,753,0600_1100,1969.620,3.035,59.111,0.563,,,period-based
76,762,763,0600_1100,2185.315,3.185,55.169,0.874,,,period-based
76,762,764,0600_1100,782.478,5.216,31.584,1.565,,,period-based
76,763,217,0600_1100,1430.460,0.863,60.000,0.029,,,period-based
76,763,754,0600_1100,386.545,3.122,59.800,0.387,,,period-based
76,763,758,0600_1100,541.820,2.992,59.999,0.099,,,period-based
76,763,762,0600_1100,1981.247,3.102,56.648,0.792,,,period-based
76,763,765,0600_1100,4321.436,3.233,53.212,0.960,,,period-based
76,764,218,0600_1100,1993.001,0.863,60.000,0.040,,,period-based
76,764,423,0600_1100,1541.728,1.285,32.477,1.542,,,period-based
76,764,762,0600_1100,542.094,3.315,49.699,1.084,,,period-based
76,764,765,0600_1100,501.694,3.056,59.996,0.143,,,period-based
76,764,773,0600_1100,2049.493,3.213,58.102,0.683,,,period-based
76,765,219,0600_1100,3930.441,0.863,60.000,0.079,,,period-based
76,765,760,0600_1100,641.886,2.931,59.999,0.107,,,period-based
76,765,763,0600_1100,1984.007,2.884,59.662,0.441,,,period-based
76,765,764,0600_1100,2267.599,3.136,58.455,0.648,,,period-based
76,765,774,0600_1100,5672.656,3.211,53.579,0.945,,,period-based
76,766,220,0600_1100,2946.761,0.863,60.000,0.060,,,period-based
76,766,422,0600_1100,1326.895,4.469,40.956,1.327,,,period-based
76,766,756,0600_1100,2883.544,3.090,59.653,0.444,,,period-based
76,766,767,0600_1100,5408.242,5.699,32.342,1.545,,,period-based
76,767,221,0600_1100,2356.140,0.863,60.000,0.048,,,period-based
76,767,423,0600_1100,538.929,3.540,59.250,0.539,,,period-based
76,767,766,0600_1100,2101.987,3.132,58.852,0.601,,,period-based
76,767,777,0600_1100,6074.580,3.416,51.831,1.012,,,period-based
76,768,222,0600_1100,2652.570,0.863,60.000,0.054,,,period-based
76,768,584,0600_1100,2637.760,6.048,59.311,0.528,,,period-based
76,768,757,0600_1100,603.458,5.863,59.925,0.302,,,period-based
